pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
32.0	3246412	1	4842713608.jpg	32_4641_2_321_01_211112-181057_bem_e94_elicit_1.wav	nasumina eico napacifuba ponse alemoneka kwati nakalimo naicena	Yes i agree even her chest looks injured.	321	female	7.122999999999999	16000	vnd.wave	bem	nyj
	125832	1	2568234923.jpg	12583_2_01_211103-011412_bem_dcc_elicit_1.wav	Ne cisebele ifyo fye cilemoneka kuti calenga umuntu afwaisha ukwimba kabili kuti calenga umuntu aimba bwino mona fye ifyo cilemoneka.	Even the way the stage looks can motivate someone to sing well.	11	male	12.614	16000	vnd.wave	bem	bem
16.0	1676293	2	3497234632.jpg	16_7629_3_162_02_211110-153235_bem_eab_elicit_1.wav	pali ababene abaume abaleteya umupila uwakutanusha umo nansunsumana kwati ale kaka isapato	Among the teams there is one who is squating down touching his shoes.	162	male	8.621	16000	vnd.wave	bem	bem
39.0	398494	1	294241289.jpg	39_849_4_391_01_211116-120511_bem_1e5_elicit_2.wav	Elyo kabili uyu mwaume naiminina mupepi nolubango lwamupulanga kabili kunuma yalupango kuli ne fimuti	And he is standing near a fence with trees behind it.	391	female	13.725	16000	vnd.wave	bem	bem
2.0	24524	1	497791037.jpg	2_452_4_21_01_211026-073019_bem_cee_elicit_2.wav	Mulubansa muli ifyani ifya fuumba kabili namaluba lubali lumbi.	There is a flowerbed near the lawn.	21	female	5.558	16000	vnd.wave	bem	bem
28.0	2836994	1	7059311101.jpg	28_3699_4_281_01_211112-215550_bem_d8d_elicit_2.wav	kwena uyu namayo alikwata imishishi ishitali Ali mumuputule uwabuta elyo muli imipando ishingi	Anyway, this lady with much long hair is in a white painted room with chairs around.	281	female	8.507	16000	vnd.wave	bem	leh
27.0	2734041	2	3798486812.jpg	27_3404_1_272_02_211111-150857_bem_f07_elicit_0.wav	Bushe ninshi balebombela paci pole ici?	What a they working on for this poll line?	272	male	4.242	16000	vnd.wave	bem	nya
7.0	716902	1	2708744743.jpg	7_1690_2_71_01_170101-225228_bem_74d_elicit_1.wav	capala kwati aba abaume bonse bafwele ifya palana pantu na amatoloshi bafwele ayabuta bonse.	These men are all wearing  white trousers.	71	female	9.574	16000	vnd.wave	bem	toi
21.0	2118252	1	6907873186.jpg	21_1825_2_211_01_211112-122349_bem_83a_elicit_1.wav	Cacine nikumangalande bali elyo nabafwala notwapa mulu utwa katapa katapa kabili kulemoneka kuli abantu  nefi mbayambaya kunuma yabo	perhaps. they  are wearing green reflectors and there are people as well as vehicles behind them.	211	female	10.64	16000	vnd.wave	bem	
	123261	2	378453580.jpg	12326_1_02_211026-121013_bem_dcc_elicit_0.wav	Apa, pali ne mbwa, imbwa iilemoneka namasako ayengi kabili naikwata icapala kwati cimuti kukanwa kaiko.	There's a dog with lots of fur that has something like a stick stuck to it's mouth.	12	male	13.952	16000	vnd.wave	bem	bem
17.0	1766023	2	3185815131.jpg	17_6602_3_172_02_220112-150803_bem_5da_elicit_1.wav	Ndemona pali banjo pambali apo bushe ni banjo yakwa shitata uyu nangula yamunankwe?	I can see a guitar on the side, is it his or it is for his friend?	172	male	6.375	16000	vnd.wave	bem	toi
17.0	1779724	1	2752175795.jpg	17_7972_4_171_01_211110-093313_bem_947_elicit_2.wav	Cilemoneka kwati bashitaata nabekala baletusha	It looks like the men are seated and resting.	171	male	8.371	16000	vnd.wave	bem	toi
7.0	754081	2	2281768510.jpg	7_5408_1_72_02_170101-035834_bem_74d_elicit_0.wav	elo alelolesha ku mumana uulemoneka makumbi makumbi.	He is looking at the river behind that looks blue.	72	female	6.102	16000	vnd.wave	bem	toi
	123973	2	805682444.jpg	12397_3_02_211029-203607_bem_142_elicit_1.wav	Cishinka wasosa cipalile ukuti shikala pamo pene olo uku kwine shili kuliko no mucanga uwingi uo baimika ala shalitemwa ukwangalila pamo ishi imbwa.	You are right. It's like the two dogs live together. There's also a lot of sand here. The two dogs love playing together.	12	male	14.678	16000	vnd.wave	bem	bem
21.0	2117700	1	7606751856.jpg	21_1770_0_211_01_211112-103605_bem_83a_elicit_0.wav	namayo uubomba umo bepika ifyakulya fyalekanalekana alepanga ifyakunwa fya mututula ifya bantu abengi	a woman who works in a restaurant that cooks a variety of foods is preparing some yellow beverage for a good number of people	211	female	7.803999999999999	16000	vnd.wave	bem	
25.0	2527234	1	4377027216.jpg	25_2723_4_251_01_211109-113648_bem_5da_elicit_2.wav	Amakwebo yena yengi nomutengo untu wacipa, abantu babako baliba bwino sana.	The items are a lot and prices are cheap because people found there are very good.	251	male	7.055	16000	vnd.wave	bem	toi
19.0	1970780	1	4346213739.jpg	19_7078_0_191_01_220118-123853_bem_524_elicit_0.wav	Bakanyekanye bamakule bali pancende imo ifi pantu balebombela	The masonry are on work site	191	female	5.83	16000	vnd.wave	bem	bem
32.0	3245654	1	72008635.jpg	32_4565_4_321_01_211113-003831_bem_e94_elicit_2.wav	Pantanshi yebumba ili pali umulumendo umusungu uwikele pacipuna.	I front of the group there is a white man sitted on the chair.	321	female	6.443	16000	vnd.wave	bem	nyj
31.0	3142341	2	3395053439.jpg	31_4234_1_312_02_211110-101151_bem_83a_elicit_0.wav	Icangalo cabo  nacikosa abaleteya bambi baponene na panshi kukulwishanya.	This game is tough, some of the players have fallen down in the process of playing.	312	female	5.694	16000	vnd.wave	bem	
11.0	1164772	1	3065560742.jpg	11_6477_2_111_01_211102-130843_bem_574_elicit_1.wav	Baleteya icangalo ica hoki  , icangalo ico baleteya ca bantu mutanda lubali	they are playing hockey, usually played with six people on a side	111	female	5.445	16000	vnd.wave	bem	bem
25.0	2527514	1	3822535114.jpg	25_2751_4_251_01_211109-150944_bem_5da_elicit_2.wav	Emukwai eco baitila nowa kukopa ukutila abakopeko pantu inshiku kwena shapita.	That is why they have called a camera man to capture the moment.	251	male	7.396	16000	vnd.wave	bem	toi
22.0	2279114	1	6288191752.jpg	22_7911_4_221_01_211113-003917_bem_004_elicit_2.wav	ku numa yabo kuli ifepe	and they are some things behind them	221	female	2.178	16000	vnd.wave	bem	nbl
39.0	399944	1	4047727514.jpg	39_994_4_391_01_211117-234207_bem_1e5_elicit_2.wav	ca cine, umo uuli pakati pali bena alepapa na fyaka kabili muli ci cine cikuulwa mwaliba namalangi yalekanalekana elyo nefipuna	Certainly, the one on the middle of smoking a cigarette and the building has different colored lights.	391	female	13.022	16000	vnd.wave	bem	bem
19.0	1912083	2	4478570809.jpg	19_1208_3_192_02_211109-172841_bem_d8d_elicit_1.wav	Uyu shikulu bantu, muntu wankanda iya buta	This man is a white man	192	female	4.4239999999999995	16000	vnd.wave	bem	leh
17.0	1765343	2	2839397766.jpg	17_6534_3_172_02_220112-122047_bem_5da_elicit_1.wav	Abantu bambi nabeminina bambi nabekala.	Some people are standing while others are sitting.	172	male	3.902	16000	vnd.wave	bem	toi
19.0	1913121	2	4436634122.jpg	19_1312_1_192_02_211110-075945_bem_d8d_elicit_0.wav	kunuma yakwa namayo uyu kulemoneka bashitata basano.	behind her are five men	192	female	5.059	16000	vnd.wave	bem	leh
20.0	2073934	1	1626754053.jpg	20_7393_4_201_01_220116-202645_bem_62a_elicit_2.wav	wasosa niwebo kwena uku kuntu kufwile kuli abantu bambi nembwa	you have really spoken, there's probably other people this side.	201	female	6.9190000000000005	16000	vnd.wave	bem	bem
12.0	1227802	1	263216826.jpg	12_2780_2_121_01_211025-162537_bem_bd6_elicit_1.wav	bones na afwala nefyampepo	they are both wearing jerseys	121	male	8.78	16000	vnd.wave	bem	lam
2.0	242343	2	2718376488.jpg	2_4234_3_22_02_211028-102426_bem_cee_elicit_1.wav	Icilikuulwa icili kukuso kwa bantu cilemoneka icabuuta.	The buidling on the left looks white.	22	female	4.061	16000	vnd.wave	bem	bem
16.0	1662621	2	2742426734.jpg	16_6262_1_162_02_220108-175938_bem_9fd_elicit_0.wav	Bushe aba nibalupwa nangula fibusa bangalila pamo?	Is this a family or they are just friends?	162	female	5.649	16000	vnd.wave	bem	bem
27.0	2734350	1	4352519219.jpg	27_3435_0_271_01_211111-200349_bem_e72_elicit_0.wav	Umwanakashi umwaice alecofa aka jinga nomwaice wakwe kunuma	A girl is riding a bicycle with her young sister behind.	271	female	5.944	16000	vnd.wave	bem	leh
	1722	1	7582142286.jpg	172_2_01_210928-132841_bem_dcc_elicit_1.wav	Elo bonse fye nafwala ama jombo pakutila amakasa yabo yelamba.	They all are wearing boots so that their feet do not get dirty.	11	male	8.349	16000	vnd.wave	bem	bem
24.0	2425181	2	412263903.jpg	24_2518_1_242_02_211108-194242_bem_150_elicit_0.wav	Akaice kamo Pali fintu kalesonta elo akabiye kaloleshe kumbi.	One chilxd is pointing out something and others are looking atb something.	242	female	5.603	16000	vnd.wave	bem	bem
28.0	2894324	1	6664029089.jpg	28_9432_4_281_01_220111-100233_bem_94f_elicit_2.wav	Cifwile bala bikamo fye ifintu.	Perhaps they use it for storage.	281	male	4.038	16000	vnd.wave	bem	ngo
34.0	3450943	2	4903277818.jpg	34_5094_3_342_02_211114-112756_bem_004_elicit_1.wav	Mupepi ya bakashana kuli abaume babili, umo nakwata icitabo.	Near the girls are two men, one of them has a book.	342	female	5.649	16000	vnd.wave	bem	nbl
38.0	3860922	1	3244693507.jpg	38_6092_2_381_01_211112-230035_bem_ba5_elicit_1.wav	Umulumendo uyu alisunga umushishi uutali.	This young man has very long hair.	381	male	4.106	16000	vnd.wave	bem	bem
32.0	3245274	1	291609418.jpg	32_4527_4_321_01_211111-234717_bem_e94_elicit_2.wav	Eee kabili kumonafye kumifwalile yaboo kabili nefyo basamike muli iyii ncende.	Yes you can tell how they are looking in this place.	321	female	6.7829999999999995	16000	vnd.wave	bem	nya
	122793	2	3435015880.jpg	12279_3_02_211024-154137_bem_dcc_elicit_1.wav	Kunuma kulemoneka impili nashimbi ishitali elyo panshi yampili palipita akamukonko kamenshi akanoono kabili akatali	Behind they are mountain and down there is a river stream.	12	male	13.34	16000	vnd.wave	bem	bem
17.0	1777753	2	430803349.jpg	17_7775_3_172_02_211109-113552_bem_e94_elicit_1.wav	Bushe ninshi iyi imbwa ikatilile ici icintu kukanwa.	But why has this dog hold something in the mouth.	172	female	5.2860000000000005	16000	vnd.wave	bem	nyj
34.0	34107181	2	542648687.jpg	34_10718_1_342_02_220122-112628_bem_d0b_elicit_0.wav	Pali ishi imbwa shibili imo ikalamba elyo imbi iibelele kukulyo innonopo	These two dogs one is big and thesmall one is on the right hand side	342	male	10.89	16000	vnd.wave	bem	bem
	6070	1	5748015019.jpg	607_0_01_211005-110014_bem_dcc_elicit_0.wav	Abalumendo babili bali pacangalo cakucofe ncinga.	Two young men are in a cycling competition.	11	male	5.513	16000	vnd.wave	bem	bem
34.0	3450541	2	572135297.jpg	34_5054_1_342_02_211114-083210_bem_50c_elicit_0.wav	Umulumendo nafwala icimpompo namakalashi.	He is wearing an helmet and glasses.	342	male	3.902	16000	vnd.wave	bem	lam
20.0	2015190	1	892870649.jpg	20_1519_0_201_01_211110-180154_bem_dbf_elicit_0.wav	umulumendo na umukashana baletolokela panshi ukufuma pafimpelwa	A young man and a lady are playing and jumping from swings	201	female	8.008	16000	vnd.wave	bem	bem
37.0	37115830	1	4791448437.jpg	37_11583_0_371_01_211114-062115_bem_5bb_elicit_0.wav	shikulu bantu naikalako pakamupando nabika naka chola panshi	A man is sitted with his bag on the floor	371	male	6.216	16000	vnd.wave	bem	bem
38.0	38117513	2	432496659.jpg	38_11751_3_382_02_211113-222347_bem_f12_elicit_1.wav	Nayo imfula ninshi kale sana yakalila, elyo takwaba nookutapilishamo.	It hasn’t rained in a while and there hasn't been any watering.	382	female	6.465	16000	vnd.wave	bem	bem
13.0	1331261	2	2612040125.jpg	13_3126_1_132_02_211024-211028_bem_9ed_elicit_0.wav	Shilemoneka kwati shileangala.kuncende shili, shili kulemoneka kwati eko abantu besa mukwangalila.	They look like they are playing. This place looks like a play ground.	132	male	8.666	16000	vnd.wave	bem	nya
33.0	3348602	1	4855382104.jpg	33_4860_2_331_01_211110-005248_bem_c25_elicit_1.wav	Kunuma yakwe kuli umusebo  umulepita imyotoka shibili imo iya buuta elyo imbi iya fiita	Behind him there is a road on which a black and a white car are passing	331	female	13.204	16000	vnd.wave	bem	nse
38.0	38118462	1	2972864304.jpg	38_11846_2_381_01_211114-161153_bem_ba5_elicit_1.wav	Uyu wine alemoneka uwasansamuka sana. Natemwa icine.	This child looks to be full of joy. She is very happy.	381	male	4.923	16000	vnd.wave	bem	bem
21.0	2117480	1	3787451302.jpg	21_1748_0_211_01_211111-111033_bem_83a_elicit_0.wav	shitata umusungu nabika isembe paku beya kwakwe ninshi alemwetula	A white man has an axe on his shoulder and is smiling	211	female	5.785	16000	vnd.wave	bem	
18.0	18121560	1	2893374123.jpg	18_12156_0_181_01_211114-235748_bem_5da_elicit_0.wav	Umulemendo aleyangasha honda yakwe naitombosha namumulu.	A gentleman is on his motorbike playing around having jumped up higher.	181	male	4.356	16000	vnd.wave	bem	toi
27.0	2791822	1	7631372276.jpg	27_9182_2_271_01_211114-000830_bem_f07_elicit_1.wav	Nshi aba balumendo bali shiba sana icinto.	it means this man knows his job well	271	male	4.65	16000	vnd.wave	bem	nya
1.0	151	2	2076428547.jpg	1_5_1_12_02_211025-210802_bem_d90_elicit_0.wav	Balemoneka nabeminina pa menshi, bushe in mwisa bali?	he seems to be standing on water. where is he exactly?	12	male	5.808	16000	vnd.wave	bem	bem
29.0	2996763	2	2460804866.jpg	29_9676_3_292_02_220114-205517_bem_84b_elicit_1.wav	Cifwile ebale keba nefya kucita	maybe an adult is telling the child what to do.	292	male	4.197	16000	vnd.wave	bem	ngo
16.0	1663474	1	2737097000.jpg	16_6347_4_161_01_220111-120040_bem_5da_elicit_2.wav	Emukwai kasnhi ekucelela bacicelela ukwisa mukubika icipampa mukalale umwaba nefikulwa.	That is why they came early to put the poster.	161	male	7.736000000000001	16000	vnd.wave	bem	toi
2.0	240961	2	408573233.jpg	2_4096_1_22_02_211026-122601_bem_cee_elicit_0.wav	Babili abana nabasonta kuntashi yabo nakakondo nalimo pali ifyo bamona.	Two children are pointing ahead of the like their pointing at something.	22	female	8.099	16000	vnd.wave	bem	bem
33.0	3349031	2	6987411804.jpg	33_4903_1_332_02_211110-152725_bem_b14_elicit_0.wav	Mu cibansa ca ici icifulo namwiminina abantu abafwele ifya kashikilila abalumba amangalo	In the ground there are men wearing red outfits standing who offer support	332	female	9.506	16000	vnd.wave	bem	nse
36.0	36113004	1	215978818.jpg	36_11300_4_361_01_220223-122218_bem_d0b_elicit_2.wav	kabili mucifulo cintu bale-angalilamo musume cine cine kabili pali neluba panshi ilyakshika elyo muli ne nyali shakile muli Icicine cifulo	The place where they are playing from is very nice and there is a red flower down and lit lights 	361	male	12.41	16000	vnd.wave	bem	bem
	3222	1	2484190118.jpg	322_2_01_211015-233545_bem_9d4_elicit_1.wav	Elyo kabili nafwala na kaputula ya katapa katapa mwapita ne fya fita kabili abikapo ne nsapo sha buta ne nsokoshi sha buta.	He is also wearing a green short with black lines and also white shoes and white socks.	11	female	12.069	16000	vnd.wave	bem	bem
33.0	3349072	1	3338590946.jpg	33_4907_2_331_01_211110-224109_bem_c25_elicit_1.wav	Cilemoneka ale toloka pa menshi  kabili naima pa mulu	Looks like he is surfing on the waters and he is quite high	331	female	8.462	16000	vnd.wave	bem	nse
	123860	1	2849864963.jpg	12386_0_01_211029-194005_bem_dcc_elicit_0.wav	Bashitata bali pa mulimo elyo na kabili nabafwala ifyakufwala ifya kubombelamo. Bushe naumona ifyo balemoneka kabili naumona ne ncende?	Men are working in their worksuits. Have you seen how they are looking and where they are?	11	male	14.315	16000	vnd.wave	bem	bem
15.0	1535550	1	502671104.jpg	15_3555_0_151_01_211025-111214_bem_8cc_elicit_0.wav	Umwaice umukashana ali pa menshi nalolesha mu muulu.	A girl child is in water looking in the sky.	151	female	7.532	16000	vnd.wave	bem	bem
26.0	2688120	1	2905200744.jpg	26_8812_0_261_01_211112-005313_bem_8f1_elicit_0.wav	Aba lumendo babili nabanina kamotoka akale pita kumbali yakamana$	three men are in a car which is passing near the river	261	male	5.49	16000	vnd.wave	bem	bem
17.0	1766144	1	3639691167.jpg	17_6614_4_171_01_220114-141207_bem_9fd_elicit_2.wav	Emukwai ewowine na ukuba ewulolekesha pabana aba ati beicena lilya baleteya ubwangalo ubu.	Yes he is the one, he makes sure that the children don't hurt each other while playing the game.	171	female	10.209	16000	vnd.wave	bem	bem
35.0	3554143	2	2438847889.jpg	35_5414_3_352_02_220117-144021_bem_f12_elicit_1.wav	Kanshi uku kuti kwaba kuli ukucimfyanya uko aba abantu beshile mukutamba.	So this could be a crowd of people here to cheer the players	352	female	6.443	16000	vnd.wave	bem	bem
34.0	3450880	1	559910846.jpg	34_5088_0_341_01_211114-103234_bem_50c_elicit_0.wav	Shitata nabanamayo bali munganda balesefya.	A man and women are celebrating in a house.	341	male	3.38	16000	vnd.wave	bem	lam
37.0	3758473	2	2632366677.jpg	37_5847_3_372_02_211111-185422_bem_aa2_elicit_1.wav	Imbwa naikwata nomushipi mumukoshi. 	The dog has a collar around its neck.	372	female	3.425	16000	vnd.wave	bem	bem
7.0	715040	1	2560388887.jpg	7_1504_0_71_01_211023-174935_bem_74d_elicit_0.wav	abantu balepupusha ifyuni ifyakupanga namapepala.	A group of people are flying kites.	71	female	6.443	16000	vnd.wave	bem	toi
17.0	1778303	2	235065283.jpg	17_7830_3_172_02_211109-164216_bem_e94_elicit_1.wav	Ee nasumina kabili napanuma yakufwala ishi insula  shampepo napapa necola kunuma.	yes I agree and after wearing the clothing he carried a bag in his back too.	172	female	8.642999999999999	16000	vnd.wave	bem	nya
21.0	2175722	1	1538589805.jpg	21_7572_2_211_01_220117-140652_bem_665_elicit_1.wav	Oo namona, ala niwe walanda pantu nacilayesha ukumona imimonekele yaciko nomba nacitwishika.	Oh yes you have just cleared me, was wondering.	211	male	9.46	16000	vnd.wave	bem	bem
18.0	1868420	1	321353203.jpg	18_6842_0_181_01_220117-091054_bem_524_elicit_0.wav	Shikulubantu aletema icimuti icikulu.	A man is cutting a big tree.	181	female	4.31	16000	vnd.wave	bem	bem
30.0	3097154	1	6333038155.jpg	30_9715_4_301_01_220119-130602_bem_eb0_elicit_2.wav	abalumendo abekatene nama shati ya makumbimakumbi baleenda no kushimika ilyashi. Shikulu bantu uuli ne caketi lya butuluka ne toloshi lya butulukila eminine ne cakukopelako. Abashala babili baleenda	The two boys wearing blue shirts and holding hands seem to be conversing.The old man wearing a grey jacket and shirt has a camera the other two are walking.	301	female	17.378	16000	vnd.wave	bem	bem
12.0	1229224	1	2116444946.jpg	12_2922_4_121_01_211031-163416_bem_bd6_elicit_2.wav	nashibata namenso	she has closed her eyes	121	male	4.265	16000	vnd.wave	bem	lam
24.0	2424520	1	199149017.jpg	24_2452_0_241_01_211109-191744_bem_150_elicit_0.wav	Abantu nabekala mumbali yetebulo, umo umwanakashi alelolesha pali kapu, umo umwaume alesonta kumulu, umbi alebika ifyakulya mukanwa, ufwele inkoloko alepukuta ku kanwa elo bambi balelolesha petebulo apali ifyakulya.	People on the table,one is looking at the cup,the other one is pointing up then others are looking at the food.	241	female	15.563	16000	vnd.wave	bem	bem
